campaign_id,sequence_id,scenario_id,output_time,gps_seconds,fixed_lat_deg,fixed_lon_deg,fixed_height_m,ratio,n_sat_solution,pos_sigma_h,pos_sigma_v,reference_lat_deg,reference_lon_deg,fixed_error_h,subset
DATA01,DATA01,S01,2023-01-02 04:53:22.000,1356670402.0,30.528159222,114.355717079,22.0746,26.6,21,0.005663920903402518,0.0135,30.5281591192,114.3557171439,0.012987577929496846,train
DATA01,DATA01,S01,2023-01-02 04:53:23.000,1356670403.0,30.528159224,114.355717069,22.0798,37.4,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.01366222811505786,train
DATA01,DATA01,S01,2023-01-02 04:53:24.000,1356670404.0,30.528159213,114.355717082,22.0793,36.3,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.011976100053799439,train
DATA01,DATA01,S01,2023-01-02 04:53:25.000,1356670405.0,30.528159204,114.355717071,22.076,25.9,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.011718740872241487,train
DATA01,DATA01,S01,2023-01-02 04:53:26.000,1356670406.0,30.528159218,114.355717078,22.0778,29.6,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.012647963949200342,train
DATA01,DATA01,S01,2023-01-02 04:53:27.000,1356670407.0,30.528159227,114.355717063,22.0735,21.4,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.014251500593615962,train
DATA01,DATA01,S01,2023-01-02 04:53:28.000,1356670408.0,30.528159213,114.355717075,22.0816,26.6,20,0.00587281874401041,0.0155,30.5281591192,114.3557171439,0.0123231543611454,train
DATA01,DATA01,S01,2023-01-02 04:53:29.000,1356670409.0,30.528159227,114.35571707,22.0737,36.9,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.013896931765833512,train
DATA01,DATA01,S01,2023-01-02 04:53:30.000,1356670410.0,30.528159224,114.355717091,22.0733,23.4,21,0.005889821729050888,0.0139,30.5281591192,114.3557171438,0.012675280378049943,train
DATA01,DATA01,S01,2023-01-02 04:53:31.000,1356670411.0,30.528159231,114.355717072,22.0826,27.3,22,0.005522680508593631,0.0134,30.5281591192,114.3557171438,0.014181057645219855,train
DATA01,DATA01,S01,2023-01-02 04:53:32.000,1356670412.0,30.528159233,114.3557171,22.0712,19.1,22,0.005522680508593631,0.0134,30.5281591192,114.3557171438,0.013297936243061881,train
DATA01,DATA01,S01,2023-01-02 04:53:33.000,1356670413.0,30.528159213,114.355717072,22.0846,40.4,21,0.0058,0.0153,30.5281591192,114.3557171438,0.012474707869715326,train
DATA01,DATA01,S01,2023-01-02 04:53:34.000,1356670414.0,30.528159196,114.35571711,22.0896,37.5,21,0.0058,0.0153,30.5281591192,114.3557171438,0.009111192790980454,train
DATA01,DATA01,S01,2023-01-02 04:53:35.000,1356670415.0,30.528159196,114.355717067,22.0833,37.6,21,0.0058,0.0153,30.5281591192,114.3557171438,0.011261322171039992,train
DATA01,DATA01,S01,2023-01-02 04:53:36.000,1356670416.0,30.528159231,114.355717089,22.0769,34.9,21,0.0058,0.0153,30.5281591192,114.3557171438,0.013464006083069753,train
DATA01,DATA01,S01,2023-01-02 04:53:37.000,1356670417.0,30.528159232,114.355717077,22.0771,30.6,22,0.005522680508593631,0.0134,30.5281591192,114.3557171438,0.014052755084244037,train
DATA01,DATA01,S01,2023-01-02 04:53:38.000,1356670418.0,30.528159214,114.35571707,22.0754,16.2,22,0.005522680508593631,0.0134,30.5281591192,114.3557171438,0.012673531898120673,train
DATA01,DATA01,S01,2023-01-02 04:53:39.000,1356670419.0,30.528159226,114.355717063,22.0765,21.7,22,0.005522680508593631,0.0134,30.5281591192,114.3557171438,0.014153404422537753,train
DATA01,DATA01,S01,2023-01-02 04:53:40.000,1356670420.0,30.528159238,114.35571705,22.0795,27.6,22,0.005522680508593631,0.0134,30.5281591192,114.3557171438,0.015952973413216606,train
DATA01,DATA01,S01,2023-01-02 04:53:41.000,1356670421.0,30.528159238,114.355717101,22.071,21.4,21,0.005663920903402518,0.0135,30.5281591192,114.3557171439,0.013798914919081657,train
DATA01,DATA01,S01,2023-01-02 04:53:42.000,1356670422.0,30.528159245,114.355717068,22.0726,22.6,21,0.0058,0.0153,30.5281591192,114.3557171439,0.015734121967032087,train
DATA01,DATA01,S01,2023-01-02 04:53:43.000,1356670423.0,30.528159219,114.355717068,22.0752,26.5,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.013246599972644428,train
DATA01,DATA01,S01,2023-01-02 04:53:44.000,1356670424.0,30.528159223,114.355717079,22.0756,18.1,22,0.005522680508593631,0.0134,30.5281591192,114.3557171438,0.013080401894185507,train
DATA01,DATA01,S01,2023-01-02 04:53:45.000,1356670425.0,30.528159207,114.355717045,22.0779,25.2,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.013595384889147839,train
DATA01,DATA01,S01,2023-01-02 04:53:46.000,1356670426.0,30.528159228,114.355717058,22.0782,20.6,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.014609892891944856,train
DATA01,DATA01,S01,2023-01-02 04:53:47.000,1356670427.0,30.528159213,114.355717089,22.0839,27.0,21,0.005663920903402518,0.0135,30.5281591192,114.3557171439,0.011657462804052722,train
DATA01,DATA01,S01,2023-01-02 04:53:48.000,1356670428.0,30.528159221,114.355717069,22.0817,31.1,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.013380542739144604,train
DATA01,DATA01,S01,2023-01-02 04:53:49.000,1356670429.0,30.528159217,114.355717076,22.0863,36.4,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.01264987872677612,train
DATA01,DATA01,S01,2023-01-02 04:53:50.000,1356670430.0,30.528159232,114.355717064,22.0838,33.0,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.014669030032096412,train
DATA01,DATA01,S01,2023-01-02 04:53:51.000,1356670431.0,30.528159231,114.355717054,22.0832,33.4,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.015101640005697659,train
DATA01,DATA01,S01,2023-01-02 04:53:52.000,1356670432.0,30.528159239,114.355717076,22.0758,32.3,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.014793773086039092,train
DATA01,DATA01,S01,2023-01-02 04:53:53.000,1356670433.0,30.528159233,114.355717066,22.0871,16.6,21,0.0058,0.0153,30.5281591192,114.3557171439,0.01466487628514245,train
DATA01,DATA01,S01,2023-01-02 04:53:54.000,1356670434.0,30.528159239,114.355717065,22.0881,20.3,21,0.0058,0.0153,30.5281591192,114.3557171439,0.015288195628923001,train
DATA01,DATA01,S01,2023-01-02 04:53:55.000,1356670435.0,30.528159231,114.355717066,22.0819,30.8,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.014474569992111797,train
DATA01,DATA01,S01,2023-01-02 04:53:56.000,1356670436.0,30.528159234,114.355717056,22.0788,24.6,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.015268897582083631,train
DATA01,DATA01,S01,2023-01-02 04:53:57.000,1356670437.0,30.528159207,114.355717073,22.0921,26.9,20,0.00587281874401041,0.0155,30.5281591192,114.3557171439,0.011876189925451284,train
DATA01,DATA01,S01,2023-01-02 04:53:58.000,1356670438.0,30.528159217,114.355717073,22.0916,21.4,21,0.0058,0.0153,30.5281591192,114.3557171439,0.012800575522008082,train
DATA01,DATA01,S01,2023-01-02 04:53:59.000,1356670439.0,30.528159209,114.355717076,22.0935,26.4,21,0.0058,0.0153,30.5281591192,114.3557171439,0.01189849213958426,train
DATA01,DATA01,S01,2023-01-02 04:54:00.000,1356670440.0,30.528159238,114.355717083,22.0838,30.5,21,0.0058,0.0153,30.5281591192,114.3557171439,0.014408991050986692,train
DATA01,DATA01,S01,2023-01-02 04:54:01.000,1356670441.0,30.528159238,114.355717048,22.0832,24.7,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.016067561323709845,train
DATA01,DATA01,S01,2023-01-02 04:54:02.000,1356670442.0,30.52815925,114.355717059,22.0757,28.1,22,0.005522680508593631,0.0134,30.5281591192,114.3557171439,0.016633117141203715,train
DATA01,DATA01,S01,2023-01-02 04:54:03.000,1356670443.0,30.528159224,114.355717074,22.0797,30.1,21,0.0058,0.0153,30.5281591192,114.3557171439,0.013415961556203074,train
DATA01,DATA01,S01,2023-01-02 04:54:04.000,1356670444.0,30.528159192,114.355717078,22.0922,30.4,21,0.0058,0.0153,30.5281591192,114.3557171439,0.010253606568323116,train
DATA01,DATA01,S01,2023-01-02 04:54:05.000,1356670445.0,30.528159206,114.355717089,22.099,21.9,21,0.0058,0.0153,30.5281591191,114.3557171439,0.01098055106036307,train
DATA01,DATA01,S01,2023-01-02 04:54:06.000,1356670446.0,30.528159218,114.355717066,22.0929,20.8,21,0.0058,0.0153,30.5281591191,114.3557171439,0.013270557196639691,train
DATA01,DATA01,S01,2023-01-02 04:54:07.000,1356670447.0,30.528159228,114.35571705,22.0836,20.4,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.015065356995745974,train
DATA01,DATA01,S01,2023-01-02 04:54:08.000,1356670448.0,30.528159211,114.355717087,22.0831,22.8,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.011559391112508,train
DATA01,DATA01,S01,2023-01-02 04:54:09.000,1356670449.0,30.528159234,114.355717061,22.0739,18.2,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.015018514427619305,train
DATA01,DATA01,S01,2023-01-02 04:54:10.000,1356670450.0,30.528159233,114.355717066,22.0777,19.1,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.014674414932690748,train
DATA01,DATA01,S01,2023-01-02 04:54:11.000,1356670451.0,30.52815922,114.355717061,22.0821,18.0,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013726769732496218,train
DATA01,DATA01,S01,2023-01-02 04:54:12.000,1356670452.0,30.528159239,114.355717063,22.0808,17.7,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.015393739913246994,train
DATA01,DATA01,S01,2023-01-02 04:54:13.000,1356670453.0,30.528159215,114.355717079,22.0803,18.7,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.01232180053109282,train
DATA01,DATA01,S01,2023-01-02 04:54:14.000,1356670454.0,30.528159209,114.355717082,22.081,26.6,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.011602664255218631,train
DATA01,DATA01,S01,2023-01-02 04:54:15.000,1356670455.0,30.528159215,114.355717078,22.0831,28.3,21,0.0058,0.0153,30.5281591191,114.3557171439,0.012370590901652642,train
DATA01,DATA01,S01,2023-01-02 04:54:16.000,1356670456.0,30.528159223,114.355717089,22.0759,26.4,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.012666389238310897,train
DATA01,DATA01,S01,2023-01-02 04:54:17.000,1356670457.0,30.528159221,114.355717084,22.0796,20.5,21,0.0058,0.0153,30.5281591191,114.3557171439,0.012675391019454812,train
DATA01,DATA01,S01,2023-01-02 04:54:18.000,1356670458.0,30.528159206,114.355717087,22.0885,20.8,21,0.0058,0.0153,30.5281591191,114.3557171439,0.011073932166336054,train
DATA01,DATA01,S01,2023-01-02 04:54:19.000,1356670459.0,30.528159187,114.355717113,22.098,35.8,20,0.00587281874401041,0.0155,30.5281591191,114.3557171439,0.00809059900662288,train
DATA01,DATA01,S01,2023-01-02 04:54:20.000,1356670460.0,30.528159238,114.355717098,22.0782,20.4,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013898053797735812,train
DATA01,DATA01,S01,2023-01-02 04:54:21.000,1356670461.0,30.528159232,114.355717103,22.077,23.6,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013117359206974426,train
DATA01,DATA01,S01,2023-01-02 04:54:22.000,1356670462.0,30.528159233,114.355717083,22.0895,22.1,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013914210357899979,train
DATA01,DATA01,S01,2023-01-02 04:54:23.000,1356670463.0,30.528159216,114.355717113,22.0752,19.3,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.01114431498677845,train
DATA01,DATA01,S01,2023-01-02 04:54:24.000,1356670464.0,30.528159229,114.355717062,22.0812,20.0,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.014499087318787315,train
DATA01,DATA01,S01,2023-01-02 04:54:25.000,1356670465.0,30.528159214,114.355717076,22.0808,21.1,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.0123754288968349,train
DATA01,DATA01,S01,2023-01-02 04:54:26.000,1356670466.0,30.528159226,114.355717068,22.0806,29.5,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013910764071666797,train
DATA01,DATA01,S01,2023-01-02 04:54:27.000,1356670467.0,30.52815922,114.355717088,22.0795,25.3,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.012405915878462234,train
DATA01,DATA01,S01,2023-01-02 04:54:28.000,1356670468.0,30.52815922,114.355717061,22.0837,22.8,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013726770003926638,train
DATA01,DATA01,S01,2023-01-02 04:54:29.000,1356670469.0,30.528159227,114.355717059,22.0849,22.9,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.014473382593123888,train
DATA01,DATA01,S01,2023-01-02 04:54:30.000,1356670470.0,30.528159212,114.355717078,22.0847,26.4,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.012085953826433767,train
DATA01,DATA01,S01,2023-01-02 04:54:31.000,1356670471.0,30.52815922,114.355717067,22.0827,25.6,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013401236181710201,train
DATA01,DATA01,S01,2023-01-02 04:54:32.000,1356670472.0,30.528159222,114.355717059,22.0877,39.0,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.014018730557987287,train
DATA01,DATA01,S01,2023-01-02 04:54:33.000,1356670473.0,30.528159234,114.355717107,22.0811,19.9,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013221130440754085,train
DATA01,DATA01,S01,2023-01-02 04:54:34.000,1356670474.0,30.52815922,114.355717066,22.0854,23.0,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013454326953239434,train
DATA01,DATA01,S01,2023-01-02 04:54:35.000,1356670475.0,30.528159253,114.355717067,22.0793,22.8,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.016577802601893243,train
DATA01,DATA01,S01,2023-01-02 04:54:36.000,1356670476.0,30.528159214,114.355717085,22.0871,20.1,21,0.0058,0.0153,30.5281591191,114.3557171439,0.011943206518114494,train
DATA01,DATA01,S01,2023-01-02 04:54:37.000,1356670477.0,30.528159239,114.355717078,22.0701,18.9,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.014720244962660776,train
DATA01,DATA01,S01,2023-01-02 04:54:38.000,1356670478.0,30.528159222,114.355717102,22.0819,33.9,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.012095669133697374,train
DATA01,DATA01,S01,2023-01-02 04:54:39.000,1356670479.0,30.528159224,114.355717088,22.0857,33.2,21,0.0058,0.0153,30.5281591191,114.3557171439,0.012807190969369954,train
DATA01,DATA01,S01,2023-01-02 04:54:40.000,1356670480.0,30.528159226,114.355717094,22.0754,22.6,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.012782155661342772,train
DATA01,DATA01,S01,2023-01-02 04:54:41.000,1356670481.0,30.528159215,114.355717077,22.0834,33.3,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.012419930774321295,train
DATA01,DATA01,S01,2023-01-02 04:54:42.000,1356670482.0,30.528159221,114.355717072,22.0886,41.5,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013237558117663662,train
DATA01,DATA01,S01,2023-01-02 04:54:43.000,1356670483.0,30.528159217,114.35571707,22.0872,20.8,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.01296519658284197,train
DATA01,DATA01,S01,2023-01-02 04:54:45.000,1356670485.0,30.528159219,114.35571707,22.0826,26.8,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013151364338970897,train
DATA01,DATA01,S01,2023-01-02 04:54:46.000,1356670486.0,30.528159248,114.355717091,22.0803,31.8,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.015165135936811009,train
DATA01,DATA01,S01,2023-01-02 04:54:47.000,1356670487.0,30.528159238,114.355717054,22.0838,18.8,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.0157540708433477,train
DATA01,DATA01,S01,2023-01-02 04:54:48.000,1356670488.0,30.528159242,114.355717067,22.0816,24.5,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.015495348628184538,train
DATA01,DATA01,S01,2023-01-02 04:54:49.000,1356670489.0,30.528159214,114.355717078,22.0931,33.6,21,0.0058,0.0153,30.5281591191,114.3557171439,0.012275443566629839,train
DATA01,DATA01,S01,2023-01-02 04:54:50.000,1356670490.0,30.52815922,114.355717074,22.0878,22.9,21,0.0058,0.0153,30.5281591191,114.3557171439,0.013043326798890868,train
DATA01,DATA01,S01,2023-01-02 04:54:51.000,1356670491.0,30.528159231,114.35571706,22.0789,18.7,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.014789513911917754,train
DATA01,DATA01,S01,2023-01-02 04:54:52.000,1356670492.0,30.528159221,114.355717085,22.0842,28.5,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.012632154510780666,train
DATA01,DATA01,S01,2023-01-02 04:54:53.000,1356670493.0,30.528159223,114.355717068,22.0832,20.4,21,0.005663920903402518,0.0135,30.5281591191,114.3557171439,0.013628533647450534,train
DATA01,DATA01,S01,2023-01-02 04:54:54.000,1356670494.0,30.528159234,114.35571708,22.0833,48.1,21,0.005663920903402518,0.0135,30.5281591191,114.3557171439,0.014137386656124906,train
DATA01,DATA01,S01,2023-01-02 04:54:55.000,1356670495.0,30.528159227,114.355717079,22.0837,23.5,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013486437881466546,train
DATA01,DATA01,S01,2023-01-02 04:54:56.000,1356670496.0,30.528159232,114.355717109,22.0807,17.9,20,0.00587281874401041,0.0155,30.5281591191,114.3557171439,0.012956704010658876,train
DATA01,DATA01,S01,2023-01-02 04:54:57.000,1356670497.0,30.528159224,114.355717069,22.0841,22.4,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013671657160032023,train
DATA01,DATA01,S01,2023-01-02 04:54:58.000,1356670498.0,30.528159234,114.355717093,22.0797,38.9,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.013642576133690954,train
DATA01,DATA01,S01,2023-01-02 04:54:59.000,1356670499.0,30.528159233,114.355717077,22.0806,22.6,22,0.005522680508593631,0.0134,30.5281591191,114.3557171439,0.014165729999090163,train
DATA01,DATA01,S01,2023-01-02 04:55:00.000,1356670500.0,30.528159238,114.355717069,22.0821,20.7,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.015014069666280041,train
DATA01,DATA01,S01,2023-01-02 04:55:01.000,1356670501.0,30.528159214,114.355717099,22.0807,15.5,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.011369055212296579,train
DATA01,DATA01,S01,2023-01-02 04:55:02.000,1356670502.0,30.528159223,114.355717061,22.0806,31.0,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.013999120957994193,train
DATA01,DATA01,S01,2023-01-02 04:55:03.000,1356670503.0,30.528159213,114.355717073,22.0928,28.5,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.012436483459311401,train
DATA01,DATA01,S01,2023-01-02 04:55:04.000,1356670504.0,30.528159227,114.355717067,22.0906,32.7,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.01405548574288136,train
DATA01,DATA01,S01,2023-01-02 04:55:05.000,1356670505.0,30.528159227,114.355717078,22.083,18.9,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.013531029456407988,train
DATA01,DATA01,S01,2023-01-02 04:55:06.000,1356670506.0,30.52815923,114.355717086,22.0858,38.4,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.013491998190930842,train
DATA01,DATA01,S01,2023-01-02 04:55:07.000,1356670507.0,30.528159238,114.355717071,22.0799,20.3,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.014923124604044753,train
DATA01,DATA01,S01,2023-01-02 04:55:08.000,1356670508.0,30.528159212,114.355717079,22.085,28.9,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.012036009679417826,train
DATA01,DATA01,S01,2023-01-02 04:55:09.000,1356670509.0,30.528159232,114.355717052,22.0844,27.2,21,0.0058,0.0153,30.5281591191,114.3557171439,0.01531163950767765,train
DATA01,DATA01,S01,2023-01-02 04:55:10.000,1356670510.0,30.528159228,114.355717057,22.0794,14.6,21,0.0058,0.0153,30.5281591191,114.3557171439,0.014673380437156703,train
DATA01,DATA01,S01,2023-01-02 04:55:11.000,1356670511.0,30.528159209,114.355717045,22.0859,55.0,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.013763025295928856,train
DATA01,DATA01,S01,2023-01-02 04:55:12.000,1356670512.0,30.52815925,114.355717096,22.0747,31.0,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.015222525633544367,train
DATA01,DATA01,S01,2023-01-02 04:55:13.000,1356670513.0,30.528159231,114.355717069,22.0836,29.3,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.014337573701336545,train
DATA01,DATA01,S01,2023-01-02 04:55:14.000,1356670514.0,30.528159245,114.355717078,22.0756,23.5,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.01532355725974574,train
DATA01,DATA01,S01,2023-01-02 04:55:15.000,1356670515.0,30.528159264,114.355717068,22.0763,20.3,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.017638258700957074,train
DATA01,DATA01,S01,2023-01-02 04:55:16.000,1356670516.0,30.528159219,114.355717111,22.0728,56.2,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.011516390193800578,train
DATA01,DATA01,S01,2023-01-02 04:55:17.000,1356670517.0,30.528159225,114.355717081,22.0792,30.3,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.013201304626464069,train
DATA01,DATA01,S01,2023-01-02 04:55:18.000,1356670518.0,30.528159214,114.355717072,22.0839,26.8,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.012581803822641091,train
DATA01,DATA01,S01,2023-01-02 04:55:19.000,1356670519.0,30.528159216,114.355717063,22.0923,24.2,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.01325453511280981,train
DATA01,DATA01,S01,2023-01-02 04:55:20.000,1356670520.0,30.528159222,114.355717085,22.0814,23.8,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.012731394478346475,train
DATA01,DATA01,S01,2023-01-02 04:55:21.000,1356670521.0,30.528159218,114.355717073,22.0846,24.4,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.012904030043194884,train
DATA01,DATA01,S01,2023-01-02 04:55:22.000,1356670522.0,30.528159205,114.355717083,22.0873,29.1,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.011173548991084754,train
DATA01,DATA01,S01,2023-01-02 04:55:23.000,1356670523.0,30.528159229,114.355717079,22.0871,21.4,21,0.0058,0.0153,30.5281591191,114.3557171439,0.01368348279154324,train
DATA01,DATA01,S01,2023-01-02 04:55:24.000,1356670524.0,30.528159222,114.355717066,22.0922,21.7,21,0.005590169943749474,0.0135,30.5281591191,114.3557171439,0.013639224801214114,train
DATA01,DATA01,S01,2023-01-02 04:55:25.000,1356670525.0,30.528159221,114.355717083,22.0855,25.1,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.012719204675620183,train
DATA01,DATA01,S01,2023-01-02 04:55:26.000,1356670526.0,30.528159218,114.355717059,22.0892,34.0,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.01366030912322511,train
DATA01,DATA01,S01,2023-01-02 04:55:27.000,1356670527.0,30.528159215,114.35571704,22.0895,30.4,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.014576063996563141,train
DATA01,DATA01,S01,2023-01-02 04:55:28.000,1356670528.0,30.528159227,114.355717055,22.0897,29.1,21,0.0058,0.0153,30.5281591191,114.3557171439,0.014692922044194083,train
DATA01,DATA01,S01,2023-01-02 04:55:29.000,1356670529.0,30.528159207,114.355717062,22.0952,38.7,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.012519621087032359,train
DATA01,DATA01,S01,2023-01-02 04:55:30.000,1356670530.0,30.528159249,114.355717074,22.0856,29.3,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.01588678844370054,train
DATA01,DATA01,S01,2023-01-02 04:55:31.000,1356670531.0,30.528159228,114.355717089,22.082,27.3,21,0.005590169943749474,0.0135,30.5281591191,114.3557171439,0.013172484107351197,train
DATA01,DATA01,S01,2023-01-02 04:55:32.000,1356670532.0,30.528159237,114.355717083,22.0863,40.2,21,0.005590169943749474,0.0135,30.5281591191,114.3557171439,0.014317850140848336,train
DATA01,DATA01,S01,2023-01-02 04:55:33.000,1356670533.0,30.528159238,114.355717085,22.0709,28.2,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.014342396561970143,train
DATA01,DATA01,S01,2023-01-02 04:55:34.000,1356670534.0,30.528159224,114.355717094,22.0892,28.8,21,0.0058,0.0153,30.5281591191,114.3557171439,0.012576855547356497,train
DATA01,DATA01,S01,2023-01-02 04:55:35.000,1356670535.0,30.528159248,114.355717093,22.0685,35.8,21,0.0058,0.0153,30.5281591191,114.3557171439,0.01510196172143863,train
DATA01,DATA01,S01,2023-01-02 04:55:36.000,1356670536.0,30.528159227,114.355717097,22.0836,30.5,21,0.0058,0.0153,30.5281591191,114.3557171439,0.012780794708996401,train
DATA01,DATA01,S01,2023-01-02 04:55:37.000,1356670537.0,30.528159228,114.355717104,22.0801,46.9,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.012665580326148097,train
DATA01,DATA01,S01,2023-01-02 04:55:38.000,1356670538.0,30.528159231,114.355717076,22.0776,34.3,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.014012820391386458,train
DATA01,DATA01,S01,2023-01-02 04:55:39.000,1356670539.0,30.528159225,114.355717071,22.0858,24.1,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.01366683429861085,train
DATA01,DATA01,S01,2023-01-02 04:55:40.000,1356670540.0,30.528159217,114.355717086,22.0835,36.3,21,0.005590169943749474,0.0135,30.5281591191,114.3557171439,0.0121931584813691,train
DATA01,DATA01,S01,2023-01-02 04:55:41.000,1356670541.0,30.528159252,114.355717085,22.0714,34.4,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.015780690809979302,train
DATA01,DATA01,S01,2023-01-02 04:55:42.000,1356670542.0,30.528159239,114.355717068,22.082,33.3,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.01515737973955049,train
DATA01,DATA01,S01,2023-01-02 04:55:43.000,1356670543.0,30.52815924,114.35571709,22.0752,29.5,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.014366769060962232,train
DATA01,DATA01,S01,2023-01-02 04:55:44.000,1356670544.0,30.528159217,114.355717088,22.0769,26.7,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.012106890193633335,train
DATA01,DATA01,S01,2023-01-02 04:55:45.000,1356670545.0,30.528159221,114.355717054,22.0838,28.5,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.014214701527779906,train
DATA01,DATA01,S01,2023-01-02 04:55:46.000,1356670546.0,30.528159256,114.355717079,22.0778,22.7,22,0.0054488530903301115,0.0134,30.5281591191,114.3557171439,0.016405351008735945,train
